Date,Date,ODC,R2000,Rentabilidad_ODC,Rentabilidad_R2000,Mkt-RF,SMB,HML,RF,Market Premium,ODC Premium,residuos,residuos_normalizados,intervencion,residuos_outlier
2020-07-01,2020-07-01,15.116039276123049,1480.4300537109375,0.0020172702609857,0.0267385755928547,0.0583,-0.0235,-0.0144,0.0001,0.0266385755928547,0.0019172702609856,-0.024501130684577592,-0.232803493136712,0,-0.0187632854408279
2020-08-01,2020-08-01,15.224725723266602,1561.8800048828125,0.0071901405624972,0.0535576046102412,0.0762,-0.002,-0.0302,0.0001,0.0534576046102412,0.0070901405624972,-0.03297099221887467,-0.3132819566392067,0,-0.02512270348158171
2020-09-01,2020-09-01,15.658631324768066,1507.68994140625,0.0285000603221616,-0.0353115877104516,-0.0364,0.0006,-0.0272,0.0001,-0.0354115877104516,0.0284000603221616,0.033546327052163594,0.31874864144805104,0,0.03440131977609
2020-10-01,2020-10-01,14.953838348388672,1538.47998046875,-0.0450098710265045,0.0202162640270378,-0.0208,0.0434,0.0425,0.0001,0.0201162640270378,-0.0451098710265045,-0.06821039839863044,-0.6481178040262237,0,-0.06298580700900114
2020-11-01,2020-11-01,15.072033882141112,1819.8199462890625,0.0079040264444998,0.1679426622590485,0.1245,0.0581,0.0209,0.0001,0.1678426622590485,0.0078040264444997,-0.09044432357410034,-0.8593788888155811,0,-0.07359484390938802
2020-12-01,2020-12-01,15.031120300292969,1974.8599853515625,-0.0027145362177445,0.0817599367627999,0.0463,0.0501,-0.0168,0.0001,0.0816599367627999,-0.0028145362177445,-0.05722208155761464,-0.5437096206972941,0,-0.04715449441263036
2021-01-01,2021-01-01,15.291342735290527,2073.639892578125,0.0173122448492735,0.0488079629625473,-0.0007,0.0713999999999999,0.0322,0.0,0.0488079629625473,0.0173122448492735,-0.020383633989050246,-0.1936800899747097,0,-0.012901234932413585
2021-02-01,2021-02-01,14.81059455871582,2201.050048828125,-0.0314392388488683,0.0596290761074647,0.0281,0.0202,0.072,0.0,0.0596290761074647,-0.0314392388488683,-0.0746397742765617,-0.7092080933822765,0,-0.06630583999787128
2021-03-01,2021-03-01,15.29978847503662,2220.52001953125,0.0330299985177109,0.0088068700685118,0.0316,-0.0233,0.0735,0.0,0.0088068700685118,0.0330299985177109,0.015682514214432067,0.14901124920671668,0,0.02001714657980977
2021-04-01,2021-04-01,15.51746940612793,2266.449951171875,0.0142277085363944,0.0204732976802641,0.0495,-0.0319,-0.0102,0.0,0.0204732976802641,0.0142277085363944,-0.009054440414356473,-0.08603298288544867,0,-0.0038017533263355954
2021-05-01,2021-05-01,16.237144470214844,2268.969970703125,0.0463783781524782,0.0011112619488339,0.003,-0.002,0.0704,0.0,0.0011112619488339,0.0463783781524782,0.0329456186448724,0.31304086341223947,0,0.03667466808349672
2021-06-01,2021-06-01,15.29705047607422,2310.550048828125,-0.0578977415557961,0.0181596414495439,0.0274,0.017,-0.0786,0.0,0.0181596414495439,-0.0578977415557961,-0.08000294291849297,-0.7601675535882821,0,-0.07493232210644553
2021-07-01,2021-07-01,15.919140815734863,2226.25,0.0406673391470886,-0.0371670569425747,0.0134,-0.0393,-0.0179,0.0,-0.0371670569425747,0.0406673391470886,0.04670660599146245,0.4437942545327884,0,0.0474234573003269
2021-08-01,2021-08-01,15.968369483947754,2273.77001953125,0.0030924199228283,0.0211206998213659,0.0294,-0.0032,-0.0023,0.0,0.0211206998213659,0.0030924199228283,-0.020519059884578656,-0.19496687228472065,0,-0.01521542741611509
2021-09-01,2021-09-01,15.783947944641112,2204.3701171875,-0.0115491778601459,-0.0309974484926618,-0.044,0.0066,0.0512,0.0,-0.0309974484926618,-0.0115491778601459,-0.008648365937444797,-0.08217456680189186,0,-0.007446015694133957
2021-10-01,2021-10-01,15.702771186828612,2297.18994140625,-0.0051429945218528,0.0412448044158406,0.0663,-0.0226,-0.0053,0.0,0.0412448044158406,-0.0051429945218528,-0.038991525127787814,-0.3704875244059938,0,-0.03210428627382611
2021-11-01,2021-11-01,15.017300605773926,2198.909912109375,-0.0436528414570325,-0.0437248682957106,-0.0158,-0.0131,-0.0037,0.0,-0.0437248682957106,-0.0436528414570325,-0.03427764244066783,-0.3256974136994306,0,-0.034076838535799174
2021-12-01,2021-12-01,14.871224403381348,2245.31005859375,-0.0097271944024622,0.0208818793194226,0.0323,-0.0163,0.0325,0.0001,0.0207818793194226,-0.0098271944024622,-0.033266317587804656,-0.31608806295258046,0,-0.02798934758811808
2022-01-01,2022-01-01,15.457354545593262,2028.449951171875,0.0394137110915118,-0.1015716918562933,-0.0616,-0.0593,0.1286,0.0,-0.1015716918562933,0.0394137110915118,0.0782153558184481,0.7431823570055578,0,0.07386407648695381
2022-02-01,2022-02-01,14.030657768249512,2048.090087890625,-0.0922988971454036,0.0096357639039541,-0.0227999999999999,0.0216,0.0306,0.0,0.0096357639039541,-0.0922988971454036,-0.11006803639785911,-1.0458384017456674,0,-0.10566817670450047
2022-03-01,2022-03-01,13.12641716003418,2070.1298828125,-0.064447485153659,0.0107036561912689,0.0308,-0.0155,-0.019,0.0,0.0107036561912689,-0.064447485153659,-0.08275985690330595,-0.786363046939367,0,-0.07827596261167355
2022-04-01,2022-04-01,11.431208610534668,1864.0999755859373,-0.1291448023350111,-0.1048330008328284,-0.0941,-0.0135,0.0617999999999999,0.0,-0.1048330008328284,-0.1291448023350111,-0.0886841428923765,-0.8426541010279299,0,-0.09329206120604651
2022-05-01,2022-05-01,10.890573501586914,1864.0400390625,-0.0472946586286178,-3.215357964410743e-05,-0.0034,-0.0184,0.0843999999999999,0.0003,-0.0003321535796441,-0.0475946586286178,-0.06029315848163651,-0.572890210148779,0,-0.05667769432265005
2022-06-01,2022-06-01,14.196310997009276,1707.989990234375,0.3035411766828138,-0.0874289613857588,-0.084,0.0207,-0.06,0.0006,-0.0880289613857588,0.3029411766828138,0.3348536890696359,3.18169432703753,0,0.33156811451767787
2022-07-01,2022-07-01,13.960091590881348,1885.22998046875,-0.0166394922017201,0.098732584180926,0.0957,0.0283999999999999,-0.0415,0.0008,0.097932584180926,-0.0174394922017201,-0.08012486761665509,-0.7613260509652888,0,-0.06877675302065668
2022-08-01,2022-08-01,12.778997421264648,1844.1199951171875,-0.0846050444531598,-0.022047622720424,-0.0377,0.0141,0.0018,0.0019,-0.023947622720424,-0.0865050444531598,-0.08719045045197485,-0.8284614165239331,0,-0.08543333519752258
2022-09-01,2022-09-01,11.32383918762207,1664.719970703125,-0.1138710796843224,-0.1023452727674846,-0.0934,-0.0076,0.0003,0.0019,-0.1042452727674846,-0.1157710796843224,-0.07560939513681417,-0.7184211834306915,0,-0.08017106394343924
2022-10-01,2022-10-01,13.817889213562012,1846.8599853515625,0.2202477432447249,0.1038299682966892,0.0785,0.0001,0.0797,0.0023,0.1015299682966892,0.2179477432447249,0.1534323930469617,1.4578754556883207,0,0.16506359305578272
2022-11-01,2022-11-01,15.301220893859863,1886.5799560546875,0.1073486447439444,0.0212787509820787,0.0465,-0.0356999999999999,0.0148,0.0029,0.0183787509820787,0.1044486447439444,0.08223198324624027,0.781347326118895,0,0.08731984622939731
2022-12-01,2022-12-01,15.832077980041504,1761.25,0.03469377312203,-0.0687418585717219,-0.0638,-0.0076,0.0134,0.0033,-0.0720418585717218,0.03139377312203,0.055173710821602565,0.5242465245356628,0,0.05314619363975355
2023-01-01,2023-01-01,17.130178451538086,1931.93994140625,0.0819917936946126,0.0925008648477374,0.0661,0.0501,-0.0394,0.0034999999999999,0.0890008648477374,0.0784917936946126,0.020349947861468355,0.1933600129842935,0,0.030995207445800893
2023-02-01,2023-02-01,17.668298721313477,1896.989990234375,0.0314135822517991,-0.0182562347687518,-0.0256999999999999,0.0105,-0.008,0.0034,-0.0216562347687518,0.028013582251799,0.026162556448620387,0.24858993689050818,0,0.028099985643247567
2023-03-01,2023-03-01,19.78682327270508,1802.47998046875,0.1199054071253618,-0.0511049307305104,0.0248,-0.0548,-0.0905,0.0036,-0.0547049307305104,0.1163054071253617,0.13126611959343626,1.2472571803018488,0,0.13060288023599295
2023-04-01,2023-04-01,20.152976989746094,1768.989990234375,0.018504926839171,-0.0187547268492592,0.0062,-0.0337,-0.0012,0.0034999999999999,-0.0222547268492592,0.015004926839171,0.013458351542195442,0.12787782291439873,0,0.015348684187710973
2023-05-01,2023-05-01,18.055892944335938,1749.6500244140625,-0.104058276178113,-0.0109929748435296,0.0034,0.016,-0.0779,0.0036,-0.0145929748435295,-0.107658276178113,-0.11310235380221888,-1.0746697116192614,0,-0.11060910243585213
2023-06-01,2023-06-01,28.248096466064453,1888.72998046875,0.5644807240023966,0.0764888533074676,0.0646,0.0149,-0.0013,0.004,0.0724888533074676,0.5604807240023966,0.5107384718073232,4.852906661605395,1,3.3306690738754696e-16
2023-07-01,2023-07-01,30.058198928833008,2003.1800537109373,0.0640787411974148,0.0588313094671717,0.0321,0.0204999999999999,0.0406,0.0045,0.0543313094671717,0.0595787411974148,0.019073158281065303,0.18122828412063385,0,0.02699020061601426
2023-08-01,2023-08-01,32.275333404541016,1899.6800537109373,0.0737613880644474,-0.0530504654520575,-0.0236,-0.0314,-0.0115,0.0045,-0.0575504654520575,0.0692613880644474,0.08566961256252059,0.8140108028882743,0,0.08478245233773912
2023-09-01,2023-09-01,29.7043571472168,1785.0999755859375,-0.0796576204217457,-0.0622110568142313,-0.0523,-0.0250999999999999,0.0149,0.0043,-0.0665110568142313,-0.0839576204217457,-0.06299117925724698,-0.598526115250616,0,-0.06458346649189671
2023-10-01,2023-10-01,27.55409812927246,1662.280029296875,-0.0723886737318537,-0.0712842508059689,-0.0315,-0.0385999999999999,0.002,0.0046999999999999,-0.0759842508059688,-0.0770886737318537,-0.05130325701182374,-0.48747045984947335,0,-0.05364100899129978
2023-11-01,2023-11-01,27.303953170776367,1809.02001953125,-0.0090783213924301,0.084595101391765,0.0888,-0.001,0.0167,0.0044,0.080195101391765,-0.0134783213924301,-0.06714071089024196,-0.6379539062158137,0,-0.057188394595515085
2023-12-01,2023-12-01,32.42926406860352,2027.0699462890625,0.1877131441652488,0.1138061011899491,0.0484999999999999,0.063,0.0489,0.0043,0.1095061011899491,0.1834131441652488,0.11484036735151926,1.091183872969813,0,0.12709922534740997
2024-01-01,2024-01-01,31.40436553955078,1947.3399658203125,-0.0316041254246344,-0.0401270529458351,0.0073,-0.0507,-0.0237999999999999,0.0046999999999999,-0.0448270529458351,-0.0363041254246344,-0.026368249524500197,-0.2505443800219428,0,-0.026254178753110397
2024-02-01,2024-02-01,34.46455764770508,2054.840087890625,0.0974447996505543,0.0537337075840497,0.0507,-0.0024,-0.0343,0.0042,0.0495337075840497,0.0932447996505543,0.05517973745193742,0.5243037880396153,0,0.06271924681683434
2024-03-01,2024-03-01,36.20233917236328,2124.550048828125,0.0504222785164316,0.0333620094192451,0.0283999999999999,-0.025,0.0416,0.0043,0.0290620094192451,0.0461222785164316,0.018471086562892765,0.17550755225263004,0,0.024399636703065913
2024-04-01,2024-04-01,33.62408447265625,1973.9100341796875,-0.0712179035567751,-0.0735436736455233,-0.0465,-0.0237,-0.0045,0.0046999999999999,-0.0782436736455233,-0.0759179035567751,-0.04898312755592404,-0.46542518166144176,0,-0.05149867807642144
2024-05-01,2024-05-01,40.57225036621094,2070.1298828125,0.2066425302733541,0.0475949860464497,0.0433,0.0055,-0.0131,0.0044,0.0431949860464496,0.2022425302733541,0.16740195014167858,1.5906106233461104,0,0.17444265272211892
2024-06-01,2024-06-01,31.23118782043457,2047.68994140625,-0.2302327936326578,-0.0108990507108895,0.0279999999999999,-0.03,-0.0336,0.0040999999999999,-0.0149990507108895,-0.2343327936326578,-0.23957030210171357,-2.2763358923758927,0,-0.23710900566449802
2024-07-01,2024-07-01,31.723365783691406,2254.47998046875,0.0157591816900029,0.0962070391117199,0.0121999999999999,0.0681,0.0562,0.0045,0.0917070391117199,0.0112591816900028,-0.048259284070751265,-0.45854740552931633,0,-0.037401070174608496
2024-08-01,2024-08-01,33.229129791259766,2217.6298828125,0.0474654555205631,-0.0164803338128581,0.016,-0.0349,-0.011,0.0048,-0.0212803338128581,0.0426654555205631,0.04062321041802964,0.38599138176500103,0,0.04259022001715499
2024-09-01,2024-09-01,33.782711029052734,2229.969970703125,0.01665951655281,0.0055491141120559,0.0172,-0.0013,-0.0276,0.004,0.0015491141120559,0.0126595165528099,-0.000995976583321151,-0.009463515405249512,0,0.0027675283252758705
2024-10-01,2024-10-01,33.22447204589844,2196.64990234375,-0.01652439860952,-0.0150546912217416,-0.01,-0.0098999999999999,0.0086,0.0039,-0.0189546912217416,-0.02042439860952,-0.023649688713271385,-0.22471330874175005,0,-0.021499669607293753
2024-11-01,2024-11-01,33.84636688232422,2434.72998046875,0.0187179749784032,0.1029024313005606,0.0649,0.0446,0.0015,0.004,0.0989024313005606,0.0147179749784032,-0.048460757752575134,-0.46046175705486597,0,-0.03703632393032742
2024-12-01,2024-12-01,43.09608459472656,2230.159912109375,0.2732853941033439,-0.087762567040654,-0.0317,-0.0271,-0.03,0.0037,-0.0914625670406539,0.2695853941033439,0.3032445678308612,2.8813525210162845,0,0.29968879592354514
2025-01-01,2025-01-01,41.32581329345703,2287.68994140625,-0.0410773117306844,0.025469256847788,0.0279999999999999,-0.0197,0.0163,0.0037,0.021769256847788,-0.0447773117306844,-0.06871870988024946,-0.6529476500462236,0,-0.06336404115108768
2025-02-01,2025-02-01,43.381290435791016,2163.070068359375,0.0497383349176439,-0.0560140087051453,-0.0243999999999999,-0.0579,0.0491,0.0033,-0.0593140087051453,0.0464383349176439,0.06374366675197185,0.6056760594539631,0,0.06271772975113155
2025-03-01,2025-03-01,45.32503509521485,2011.9100341796875,0.0448060590152517,-0.0724440038944142,-0.0639,-0.0276,0.0289999999999999,0.0034,-0.0758440038944142,0.0414060590152517,0.06712013269732531,0.6377583774765441,0,0.06479341703022987
2025-04-01,2025-04-01,41.54466247558594,1964.1199951171875,-0.0834058398782798,-0.024040231239256,-0.0084,-0.0059,-0.034,0.0034999999999999,-0.027540231239256,-0.0869058398782798,-0.08576370042115414,-0.814904801717701,0,-0.08428929477816846
2025-05-01,2025-05-01,49.51996994018555,2066.2900390625,0.1919694851122297,0.0507104422359693,0.0605999999999999,0.0069999999999999,-0.0288,0.0038,0.0469104422359693,0.1881694851122297,0.15143886741027335,1.438933483668606,0,0.15877194673319878
2025-06-01,2025-06-01,58.42477416992188,2175.0400390625,0.1798224885938402,0.0512923255235203,0.0486,0.0083,-0.0161,0.0034,0.0478923255235203,0.1764224885938402,0.1391923908257921,1.32257058743383,0,0.1466027365252999
2025-07-01,2025-07-01,55.85958480834961,2211.64990234375,-0.043905849838832,0.0166917260016818,0.0197999999999999,0.0027,-0.0127,0.0034,0.0132917260016818,-0.047305849838832,-0.06693476225715586,-0.6359970348450017,0,-0.06224720753140853
2025-08-01,2025-08-01,58.81103515625,2366.419921875,0.0528369546251841,0.0676394324439452,0.0184,0.0387,0.0441999999999999,0.0038,0.0638394324439452,0.0490369546251841,0.0036946279195677403,0.03510541193338489,0,0.012359883631635316
2025-09-01,2025-09-01,60.647254943847656,2436.47998046875,0.0312223680933205,0.0291761351745627,0.0339,-0.0185,-0.0105,0.0033,0.0258761351745627,0.0279223680933205,0.0018918175117953288,0.017975567364341347,0,0.007569664781011509
2025-10-01,2025-10-01,55.03360366821289,2479.3798828125,-0.0925623308232558,0.0174541149010741,0.0196,-0.0055,-0.031,0.0037,0.0137541149010741,-0.0962623308232557,-0.11612645860877925,-1.1034039839939616,0,-0.11140251756779372
2025-11-01,2025-11-01,54.07978439331055,2500.429931640625,-0.0173315794592107,0.0084542080879629,-0.0013,0.0038,0.0375999999999999,0.003,0.0054542080879629,-0.0203315794592107,-0.035973578142294724,-0.3418117620761169,0,-0.03190277351125865
2025-12-01,2025-12-01,48.78089904785156,2481.909912109375,-0.0979827380028245,-0.0074343001121061,-0.0036,-0.0106,0.0242,0.0034,-0.0108343001121061,-0.1013827380028245,-0.10873883829507383,-1.0332087004725796,0,-0.10594980923197782
